,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed,housing_yes,loan_yes,has_subscribed_yes
19435,30,technician,single,professional.course,yes,no,cellular,aug,thu,138,4,nonexistent,1.4,no,1.0,0.0,0.0
19436,29,technician,single,university.degree,yes,no,telephone,aug,thu,234,3,nonexistent,1.4,no,1.0,0.0,0.0
19437,54,self-employed,married,high.school,yes,yes,cellular,aug,thu,904,3,nonexistent,1.4,yes,1.0,1.0,1.0
19438,54,technician,married,professional.course,no,no,cellular,aug,thu,478,1,nonexistent,1.4,no,0.0,0.0,0.0
19439,31,technician,married,high.school,no,no,cellular,aug,thu,124,3,nonexistent,1.4,no,0.0,0.0,0.0
19440,29,technician,single,university.degree,yes,no,telephone,aug,thu,226,3,nonexistent,1.4,no,1.0,0.0,0.0
19441,43,housemaid,divorced,professional.course,no,yes,cellular,aug,thu,306,5,nonexistent,1.4,no,0.0,1.0,0.0
19442,54,self-employed,married,high.school,no,no,cellular,aug,thu,89,4,nonexistent,1.4,no,0.0,0.0,0.0
19443,29,technician,married,university.degree,yes,no,telephone,aug,thu,137,1,nonexistent,1.4,no,1.0,0.0,0.0
19444,51,management,married,university.degree,yes,no,cellular,aug,thu,244,1,nonexistent,1.4,no,1.0,0.0,0.0
19445,54,technician,married,professional.course,yes,yes,cellular,aug,thu,64,2,nonexistent,1.4,no,1.0,1.0,0.0
19446,51,management,married,university.degree,yes,no,cellular,aug,thu,386,1,nonexistent,1.4,no,1.0,0.0,0.0
19447,33,housemaid,married,professional.course,yes,no,cellular,aug,thu,110,1,nonexistent,1.4,no,1.0,0.0,0.0
19448,54,self-employed,married,high.school,yes,no,cellular,aug,thu,136,3,nonexistent,1.4,no,1.0,0.0,0.0
19449,37,technician,single,professional.course,yes,no,cellular,aug,thu,286,2,nonexistent,1.4,no,1.0,0.0,0.0
19450,29,technician,single,university.degree,yes,no,telephone,aug,thu,119,3,nonexistent,1.4,no,1.0,0.0,0.0
19451,38,admin.,married,university.degree,yes,no,cellular,aug,thu,109,2,nonexistent,1.4,no,1.0,0.0,0.0
19452,54,blue-collar,married,basic.4y,yes,no,cellular,aug,thu,86,3,nonexistent,1.4,no,1.0,0.0,0.0
19453,32,admin.,single,university.degree,no,no,cellular,aug,thu,211,4,nonexistent,1.4,no,0.0,0.0,0.0
19454,36,technician,married,professional.course,yes,no,cellular,aug,thu,126,3,nonexistent,1.4,no,1.0,0.0,0.0
19455,53,entrepreneur,married,university.degree,no,yes,cellular,aug,thu,314,2,nonexistent,1.4,no,0.0,1.0,0.0
19456,54,blue-collar,married,basic.4y,no,no,cellular,aug,thu,253,5,nonexistent,1.4,no,0.0,0.0,0.0
19457,54,self-employed,married,high.school,yes,no,cellular,aug,thu,204,4,nonexistent,1.4,no,1.0,0.0,0.0
19458,36,technician,married,professional.course,yes,no,cellular,aug,thu,45,3,nonexistent,1.4,no,1.0,0.0,0.0
19459,54,blue-collar,married,basic.4y,yes,no,cellular,aug,thu,109,2,nonexistent,1.4,no,1.0,0.0,0.0
19460,48,blue-collar,married,professional.course,yes,no,cellular,aug,thu,127,3,nonexistent,1.4,no,1.0,0.0,0.0
19461,32,technician,single,university.degree,yes,no,cellular,aug,thu,76,2,nonexistent,1.4,no,1.0,0.0,0.0
19462,58,admin.,single,university.degree,no,no,cellular,aug,thu,96,3,nonexistent,1.4,no,0.0,0.0,0.0
19463,32,admin.,single,university.degree,yes,no,cellular,aug,thu,1871,2,nonexistent,1.4,no,1.0,0.0,0.0
19464,38,admin.,divorced,university.degree,yes,no,cellular,aug,mon,92,2,nonexistent,1.4,no,1.0,0.0,0.0
19465,38,technician,divorced,university.degree,no,no,cellular,aug,mon,125,3,nonexistent,1.4,no,0.0,0.0,0.0
19466,30,admin.,married,university.degree,yes,no,cellular,aug,mon,618,3,nonexistent,1.4,yes,1.0,0.0,1.0
19467,33,unemployed,divorced,professional.course,no,no,cellular,aug,mon,90,3,nonexistent,1.4,no,0.0,0.0,0.0
19468,35,admin.,single,university.degree,yes,no,cellular,aug,mon,773,2,nonexistent,1.4,yes,1.0,0.0,1.0
19469,35,admin.,divorced,university.degree,yes,no,cellular,aug,mon,139,3,nonexistent,1.4,no,1.0,0.0,0.0
19470,45,services,married,basic.6y,yes,no,cellular,aug,mon,671,2,nonexistent,1.4,yes,1.0,0.0,1.0
19471,31,management,married,university.degree,yes,no,cellular,aug,mon,181,5,nonexistent,1.4,no,1.0,0.0,0.0
19472,33,technician,single,professional.course,yes,no,cellular,aug,mon,54,3,nonexistent,1.4,no,1.0,0.0,0.0
19473,33,entrepreneur,married,university.degree,yes,no,cellular,aug,mon,59,7,nonexistent,1.4,no,1.0,0.0,0.0
19474,34,admin.,single,university.degree,no,no,cellular,aug,mon,299,3,nonexistent,1.4,no,0.0,0.0,0.0
19475,32,technician,married,professional.course,yes,no,cellular,aug,mon,92,5,nonexistent,1.4,no,1.0,0.0,0.0
19476,30,technician,single,high.school,no,no,cellular,aug,mon,638,4,nonexistent,1.4,yes,0.0,0.0,1.0
19477,35,technician,married,professional.course,no,no,cellular,aug,mon,594,2,nonexistent,1.4,yes,0.0,0.0,1.0
19478,41,technician,married,professional.course,yes,no,cellular,aug,mon,105,2,nonexistent,1.4,no,1.0,0.0,0.0
19479,54,admin.,divorced,university.degree,no,no,cellular,aug,mon,180,2,nonexistent,1.4,no,0.0,0.0,0.0
19480,38,admin.,divorced,university.degree,no,no,cellular,aug,mon,140,2,nonexistent,1.4,no,0.0,0.0,0.0
19481,53,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,195,2,nonexistent,1.4,no,1.0,0.0,0.0
19482,29,technician,single,high.school,yes,no,cellular,aug,mon,87,3,nonexistent,1.4,no,1.0,0.0,0.0
19483,33,unemployed,divorced,professional.course,no,no,cellular,aug,mon,197,4,nonexistent,1.4,no,0.0,0.0,0.0
19484,41,technician,married,professional.course,no,no,cellular,aug,mon,203,2,nonexistent,1.4,no,0.0,0.0,0.0
19485,30,technician,single,university.degree,no,no,cellular,aug,mon,131,2,nonexistent,1.4,no,0.0,0.0,0.0
19486,32,admin.,married,university.degree,no,no,cellular,aug,mon,251,2,nonexistent,1.4,no,0.0,0.0,0.0
19487,56,retired,married,basic.6y,no,no,cellular,aug,mon,68,2,nonexistent,1.4,no,0.0,0.0,0.0
19488,30,admin.,married,university.degree,yes,no,cellular,aug,mon,109,2,nonexistent,1.4,no,1.0,0.0,0.0
19489,39,admin.,single,university.degree,yes,no,cellular,aug,mon,114,3,nonexistent,1.4,no,1.0,0.0,0.0
19490,32,admin.,married,university.degree,yes,yes,cellular,aug,mon,124,2,nonexistent,1.4,no,1.0,1.0,0.0
19491,30,housemaid,married,professional.course,yes,no,cellular,aug,mon,105,3,nonexistent,1.4,no,1.0,0.0,0.0
19492,40,technician,married,professional.course,no,no,cellular,aug,mon,108,3,nonexistent,1.4,no,0.0,0.0,0.0
19493,59,admin.,married,university.degree,yes,no,cellular,aug,mon,113,2,nonexistent,1.4,no,1.0,0.0,0.0
19494,49,admin.,married,basic.9y,yes,no,cellular,aug,mon,161,4,nonexistent,1.4,no,1.0,0.0,0.0
19495,36,self-employed,married,basic.6y,no,no,cellular,aug,mon,233,7,nonexistent,1.4,no,0.0,0.0,0.0
19496,35,technician,married,professional.course,yes,yes,cellular,aug,mon,882,4,nonexistent,1.4,yes,1.0,1.0,1.0
19497,48,services,married,high.school,no,no,cellular,aug,mon,115,5,nonexistent,1.4,no,0.0,0.0,0.0
19498,41,technician,married,professional.course,no,no,cellular,aug,mon,341,2,nonexistent,1.4,no,0.0,0.0,0.0
19499,31,admin.,married,university.degree,no,no,cellular,aug,mon,145,5,nonexistent,1.4,no,0.0,0.0,0.0
19500,29,technician,single,high.school,no,no,cellular,aug,mon,26,9,nonexistent,1.4,no,0.0,0.0,0.0
19501,47,admin.,single,university.degree,no,no,cellular,aug,mon,151,9,nonexistent,1.4,no,0.0,0.0,0.0
19502,52,housemaid,married,basic.4y,yes,yes,cellular,aug,mon,85,2,nonexistent,1.4,no,1.0,1.0,0.0
19503,30,admin.,married,university.degree,no,no,cellular,aug,mon,313,2,nonexistent,1.4,no,0.0,0.0,0.0
19504,31,technician,single,university.degree,no,no,cellular,aug,mon,230,4,nonexistent,1.4,no,0.0,0.0,0.0
19505,45,services,married,basic.6y,yes,yes,cellular,aug,mon,157,3,nonexistent,1.4,no,1.0,1.0,0.0
19506,37,technician,married,professional.course,yes,no,cellular,aug,mon,393,3,nonexistent,1.4,no,1.0,0.0,0.0
19507,32,technician,married,high.school,yes,no,cellular,aug,mon,111,4,nonexistent,1.4,no,1.0,0.0,0.0
19508,30,admin.,married,university.degree,yes,yes,cellular,aug,mon,84,9,nonexistent,1.4,no,1.0,1.0,0.0
19509,32,technician,single,university.degree,no,no,telephone,aug,mon,51,6,nonexistent,1.4,no,0.0,0.0,0.0
19510,32,admin.,married,university.degree,yes,yes,cellular,aug,mon,71,2,nonexistent,1.4,no,1.0,1.0,0.0
19511,50,admin.,married,university.degree,no,no,cellular,aug,mon,70,3,nonexistent,1.4,no,0.0,0.0,0.0
19512,30,admin.,married,university.degree,no,no,cellular,aug,mon,146,3,nonexistent,1.4,no,0.0,0.0,0.0
19513,47,blue-collar,married,basic.4y,no,no,cellular,aug,mon,74,2,nonexistent,1.4,no,0.0,0.0,0.0
19514,33,technician,single,professional.course,no,no,cellular,aug,mon,266,2,nonexistent,1.4,no,0.0,0.0,0.0
19515,34,unemployed,married,university.degree,yes,no,cellular,aug,mon,452,2,nonexistent,1.4,no,1.0,0.0,0.0
19516,34,admin.,single,university.degree,yes,no,cellular,aug,mon,347,3,nonexistent,1.4,no,1.0,0.0,0.0
19517,30,admin.,married,university.degree,yes,no,cellular,aug,mon,114,2,nonexistent,1.4,no,1.0,0.0,0.0
19518,31,management,married,university.degree,no,no,cellular,aug,mon,34,11,nonexistent,1.4,no,0.0,0.0,0.0
19519,41,self-employed,married,university.degree,yes,no,cellular,aug,mon,113,2,nonexistent,1.4,no,1.0,0.0,0.0
19520,33,technician,single,professional.course,yes,no,cellular,aug,mon,122,4,nonexistent,1.4,no,1.0,0.0,0.0
19521,48,admin.,single,high.school,yes,no,cellular,aug,mon,48,5,nonexistent,1.4,no,1.0,0.0,0.0
19522,54,admin.,divorced,university.degree,yes,no,cellular,aug,mon,80,2,nonexistent,1.4,no,1.0,0.0,0.0
19523,31,admin.,married,university.degree,yes,no,cellular,aug,mon,104,2,nonexistent,1.4,no,1.0,0.0,0.0
19524,47,admin.,married,university.degree,no,yes,cellular,aug,mon,94,2,nonexistent,1.4,no,0.0,1.0,0.0
19525,35,technician,married,professional.course,yes,no,cellular,aug,mon,70,2,nonexistent,1.4,no,1.0,0.0,0.0
19526,43,management,married,university.degree,no,no,cellular,aug,mon,121,5,nonexistent,1.4,no,0.0,0.0,0.0
19527,33,technician,single,professional.course,no,no,cellular,aug,mon,145,3,nonexistent,1.4,no,0.0,0.0,0.0
19528,32,admin.,single,university.degree,yes,no,cellular,aug,mon,61,2,nonexistent,1.4,no,1.0,0.0,0.0
19529,31,technician,single,university.degree,yes,no,cellular,aug,mon,143,2,nonexistent,1.4,no,1.0,0.0,0.0
19530,38,admin.,divorced,university.degree,no,no,cellular,aug,mon,172,2,nonexistent,1.4,no,0.0,0.0,0.0
19531,33,management,married,high.school,yes,no,telephone,aug,mon,71,3,nonexistent,1.4,no,1.0,0.0,0.0
19532,35,admin.,married,university.degree,no,no,cellular,aug,mon,45,3,nonexistent,1.4,no,0.0,0.0,0.0
19533,36,admin.,married,high.school,no,no,cellular,aug,mon,91,2,nonexistent,1.4,no,0.0,0.0,0.0
19534,31,admin.,married,university.degree,yes,no,cellular,aug,mon,513,4,nonexistent,1.4,no,1.0,0.0,0.0
19535,31,management,married,university.degree,no,no,cellular,aug,mon,92,3,nonexistent,1.4,no,0.0,0.0,0.0
19536,37,technician,married,professional.course,yes,no,cellular,aug,mon,89,2,nonexistent,1.4,no,1.0,0.0,0.0
19537,30,technician,single,university.degree,yes,no,cellular,aug,mon,96,2,nonexistent,1.4,no,1.0,0.0,0.0
19538,38,entrepreneur,single,university.degree,no,no,cellular,aug,mon,115,2,nonexistent,1.4,no,0.0,0.0,0.0
19539,46,blue-collar,married,basic.6y,yes,no,cellular,aug,mon,121,2,nonexistent,1.4,no,1.0,0.0,0.0
19540,49,unemployed,married,high.school,yes,no,cellular,aug,mon,119,4,nonexistent,1.4,no,1.0,0.0,0.0
19541,33,technician,single,professional.course,no,no,cellular,aug,mon,176,2,nonexistent,1.4,no,0.0,0.0,0.0
19542,36,self-employed,married,high.school,no,no,cellular,aug,mon,507,5,nonexistent,1.4,no,0.0,0.0,0.0
19543,41,technician,married,high.school,no,no,cellular,aug,mon,69,3,nonexistent,1.4,no,0.0,0.0,0.0
19544,32,technician,married,high.school,no,no,cellular,aug,mon,98,3,nonexistent,1.4,no,0.0,0.0,0.0
19545,39,services,married,high.school,no,no,cellular,aug,mon,195,2,nonexistent,1.4,no,0.0,0.0,0.0
19546,45,technician,divorced,university.degree,no,no,cellular,aug,mon,104,2,nonexistent,1.4,no,0.0,0.0,0.0
19547,32,admin.,single,university.degree,no,no,cellular,aug,mon,515,3,nonexistent,1.4,no,0.0,0.0,0.0
19548,36,admin.,married,university.degree,no,no,cellular,aug,mon,86,4,nonexistent,1.4,no,0.0,0.0,0.0
19549,38,admin.,single,university.degree,yes,no,cellular,aug,mon,40,2,nonexistent,1.4,no,1.0,0.0,0.0
19550,35,admin.,single,university.degree,yes,yes,cellular,aug,mon,100,3,nonexistent,1.4,no,1.0,1.0,0.0
19551,34,admin.,single,university.degree,no,yes,cellular,aug,mon,27,12,nonexistent,1.4,no,0.0,1.0,0.0
19552,33,technician,single,professional.course,no,no,cellular,aug,mon,97,3,nonexistent,1.4,no,0.0,0.0,0.0
19553,50,admin.,married,university.degree,yes,no,cellular,aug,mon,166,2,nonexistent,1.4,no,1.0,0.0,0.0
19554,49,services,married,basic.4y,no,no,cellular,aug,mon,309,2,nonexistent,1.4,yes,0.0,0.0,1.0
19555,50,services,married,basic.9y,yes,no,cellular,aug,mon,113,2,nonexistent,1.4,no,1.0,0.0,0.0
19556,37,technician,married,university.degree,no,no,cellular,aug,mon,124,2,nonexistent,1.4,no,0.0,0.0,0.0
19557,35,technician,married,professional.course,yes,no,cellular,aug,mon,207,3,nonexistent,1.4,no,1.0,0.0,0.0
19558,35,technician,married,professional.course,yes,no,cellular,aug,mon,90,3,nonexistent,1.4,no,1.0,0.0,0.0
19559,40,technician,married,professional.course,yes,no,cellular,aug,mon,100,2,nonexistent,1.4,no,1.0,0.0,0.0
19560,38,technician,married,university.degree,no,no,cellular,aug,mon,219,2,nonexistent,1.4,no,0.0,0.0,0.0
19561,33,technician,single,high.school,no,no,cellular,aug,mon,129,2,nonexistent,1.4,no,0.0,0.0,0.0
19562,29,admin.,married,high.school,no,no,cellular,aug,mon,128,2,nonexistent,1.4,no,0.0,0.0,0.0
19563,30,self-employed,single,university.degree,yes,no,cellular,aug,mon,75,4,nonexistent,1.4,no,1.0,0.0,0.0
19564,38,technician,divorced,university.degree,yes,no,cellular,aug,mon,67,2,nonexistent,1.4,no,1.0,0.0,0.0
19565,52,housemaid,married,basic.4y,no,no,cellular,aug,mon,498,2,nonexistent,1.4,no,0.0,0.0,0.0
19566,31,management,married,university.degree,yes,yes,cellular,aug,mon,203,2,nonexistent,1.4,no,1.0,1.0,0.0
19567,31,admin.,single,university.degree,yes,no,cellular,aug,mon,96,7,nonexistent,1.4,no,1.0,0.0,0.0
19568,34,admin.,divorced,university.degree,yes,no,cellular,aug,mon,111,4,nonexistent,1.4,no,1.0,0.0,0.0
19569,42,technician,married,professional.course,yes,yes,cellular,aug,mon,245,7,nonexistent,1.4,no,1.0,1.0,0.0
19570,52,housemaid,married,basic.4y,no,no,cellular,aug,mon,585,2,nonexistent,1.4,no,0.0,0.0,0.0
19571,33,admin.,married,university.degree,yes,no,cellular,aug,mon,140,7,nonexistent,1.4,no,1.0,0.0,0.0
19572,44,admin.,divorced,university.degree,yes,no,cellular,aug,mon,240,2,nonexistent,1.4,no,1.0,0.0,0.0
19573,41,admin.,married,university.degree,yes,no,cellular,aug,mon,235,2,nonexistent,1.4,no,1.0,0.0,0.0
19574,34,admin.,married,university.degree,yes,no,cellular,aug,mon,98,4,nonexistent,1.4,no,1.0,0.0,0.0
19575,39,technician,single,professional.course,yes,no,cellular,aug,mon,129,2,nonexistent,1.4,no,1.0,0.0,0.0
19576,33,admin.,married,university.degree,yes,no,cellular,aug,mon,315,2,nonexistent,1.4,no,1.0,0.0,0.0
19577,36,admin.,married,university.degree,yes,no,cellular,aug,mon,147,5,nonexistent,1.4,no,1.0,0.0,0.0
19578,43,technician,married,university.degree,yes,no,cellular,aug,mon,134,4,nonexistent,1.4,no,1.0,0.0,0.0
19579,45,technician,married,professional.course,yes,no,cellular,aug,mon,95,4,nonexistent,1.4,no,1.0,0.0,0.0
19580,38,admin.,married,university.degree,no,no,cellular,aug,mon,431,4,nonexistent,1.4,no,0.0,0.0,0.0
19581,29,technician,single,high.school,yes,no,cellular,aug,mon,29,2,nonexistent,1.4,no,1.0,0.0,0.0
19582,52,housemaid,married,basic.4y,yes,no,cellular,aug,mon,197,2,nonexistent,1.4,no,1.0,0.0,0.0
19583,41,self-employed,married,university.degree,yes,yes,cellular,aug,mon,93,1,nonexistent,1.4,no,1.0,1.0,0.0
19584,41,technician,married,high.school,no,no,cellular,aug,mon,697,2,nonexistent,1.4,yes,0.0,0.0,1.0
19585,36,technician,married,professional.course,no,no,cellular,aug,mon,168,1,nonexistent,1.4,no,0.0,0.0,0.0
19586,36,admin.,divorced,university.degree,yes,no,cellular,aug,mon,280,1,nonexistent,1.4,no,1.0,0.0,0.0
19587,35,technician,married,professional.course,no,no,cellular,aug,mon,80,1,nonexistent,1.4,no,0.0,0.0,0.0
19588,35,technician,married,professional.course,yes,no,telephone,aug,mon,209,1,nonexistent,1.4,no,1.0,0.0,0.0
19589,35,admin.,single,university.degree,yes,yes,cellular,aug,mon,201,1,nonexistent,1.4,no,1.0,1.0,0.0
19590,32,management,married,university.degree,no,no,cellular,aug,mon,119,4,nonexistent,1.4,no,0.0,0.0,0.0
19591,35,admin.,single,university.degree,no,no,cellular,aug,mon,306,1,nonexistent,1.4,no,0.0,0.0,0.0
19592,50,services,married,basic.6y,no,no,telephone,aug,mon,161,1,nonexistent,1.4,no,0.0,0.0,0.0
19593,29,admin.,married,high.school,yes,yes,cellular,aug,mon,36,3,nonexistent,1.4,no,1.0,1.0,0.0
19594,35,admin.,married,university.degree,no,no,telephone,aug,mon,29,1,nonexistent,1.4,no,0.0,0.0,0.0
19595,42,technician,married,professional.course,no,no,telephone,aug,mon,79,1,nonexistent,1.4,no,0.0,0.0,0.0
19596,35,technician,married,professional.course,no,no,cellular,aug,mon,192,1,nonexistent,1.4,no,0.0,0.0,0.0
19597,34,admin.,married,university.degree,no,no,telephone,aug,mon,199,1,nonexistent,1.4,no,0.0,0.0,0.0
19598,31,technician,single,university.degree,yes,no,cellular,aug,mon,144,1,nonexistent,1.4,no,1.0,0.0,0.0
19599,33,admin.,married,university.degree,yes,no,cellular,aug,mon,702,1,nonexistent,1.4,no,1.0,0.0,0.0
19600,33,unemployed,divorced,professional.course,yes,no,telephone,aug,mon,331,1,nonexistent,1.4,no,1.0,0.0,0.0
19601,35,housemaid,single,professional.course,yes,yes,cellular,aug,mon,111,1,nonexistent,1.4,no,1.0,1.0,0.0
19602,47,admin.,married,university.degree,no,yes,cellular,aug,mon,471,1,nonexistent,1.4,no,0.0,1.0,0.0
19603,30,admin.,married,university.degree,yes,no,cellular,aug,mon,142,2,nonexistent,1.4,no,1.0,0.0,0.0
19604,36,admin.,divorced,university.degree,yes,no,cellular,aug,mon,58,2,nonexistent,1.4,no,1.0,0.0,0.0
19605,50,blue-collar,married,basic.9y,yes,yes,cellular,aug,mon,68,3,nonexistent,1.4,no,1.0,1.0,0.0
19606,44,blue-collar,married,basic.4y,yes,no,cellular,aug,mon,79,1,nonexistent,1.4,no,1.0,0.0,0.0
19607,38,technician,divorced,university.degree,no,no,cellular,aug,mon,102,5,nonexistent,1.4,no,0.0,0.0,0.0
19608,34,admin.,married,university.degree,yes,yes,cellular,aug,mon,87,3,nonexistent,1.4,no,1.0,1.0,0.0
19609,33,management,married,university.degree,yes,yes,cellular,aug,mon,128,1,nonexistent,1.4,no,1.0,1.0,0.0
19610,36,self-employed,married,high.school,yes,no,cellular,aug,mon,114,1,nonexistent,1.4,no,1.0,0.0,0.0
19611,40,technician,married,professional.course,no,no,cellular,aug,mon,170,3,nonexistent,1.4,no,0.0,0.0,0.0
19612,36,self-employed,married,high.school,yes,no,cellular,aug,mon,101,1,nonexistent,1.4,no,1.0,0.0,0.0
19613,31,technician,single,professional.course,yes,no,cellular,aug,mon,263,2,nonexistent,1.4,no,1.0,0.0,0.0
19614,41,technician,married,professional.course,yes,yes,cellular,aug,mon,80,3,nonexistent,1.4,no,1.0,1.0,0.0
19615,31,admin.,single,high.school,no,no,cellular,aug,mon,52,2,nonexistent,1.4,no,0.0,0.0,0.0
19616,30,technician,married,professional.course,yes,no,cellular,aug,mon,254,4,nonexistent,1.4,no,1.0,0.0,0.0
19617,59,technician,married,professional.course,yes,no,cellular,aug,mon,571,1,nonexistent,1.4,no,1.0,0.0,0.0
19618,41,self-employed,married,university.degree,no,no,cellular,aug,mon,173,2,nonexistent,1.4,no,0.0,0.0,0.0
19619,32,admin.,married,university.degree,yes,no,cellular,aug,mon,150,1,nonexistent,1.4,no,1.0,0.0,0.0
19620,37,admin.,married,professional.course,yes,yes,cellular,aug,mon,70,1,nonexistent,1.4,no,1.0,1.0,0.0
19621,51,admin.,married,university.degree,yes,no,cellular,aug,mon,204,5,nonexistent,1.4,no,1.0,0.0,0.0
19622,32,admin.,married,university.degree,yes,no,cellular,aug,mon,130,1,nonexistent,1.4,no,1.0,0.0,0.0
19623,30,technician,single,professional.course,yes,no,cellular,aug,mon,191,1,nonexistent,1.4,no,1.0,0.0,0.0
19624,42,technician,married,university.degree,yes,no,cellular,aug,mon,147,1,nonexistent,1.4,no,1.0,0.0,0.0
19625,38,admin.,married,university.degree,no,no,cellular,aug,mon,65,4,nonexistent,1.4,no,0.0,0.0,0.0
19626,44,blue-collar,married,basic.4y,yes,no,cellular,aug,mon,781,1,nonexistent,1.4,no,1.0,0.0,0.0
19627,30,technician,single,professional.course,yes,yes,cellular,aug,mon,74,2,nonexistent,1.4,no,1.0,1.0,0.0
19628,40,technician,married,professional.course,no,no,cellular,aug,mon,80,7,nonexistent,1.4,no,0.0,0.0,0.0
19629,50,blue-collar,married,basic.9y,no,no,cellular,aug,mon,66,2,nonexistent,1.4,no,0.0,0.0,0.0
19630,52,admin.,divorced,university.degree,no,no,cellular,aug,mon,91,2,nonexistent,1.4,no,0.0,0.0,0.0
19631,38,technician,married,university.degree,no,no,telephone,aug,mon,280,10,nonexistent,1.4,no,0.0,0.0,0.0
19632,54,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,956,1,nonexistent,1.4,yes,1.0,0.0,1.0
19633,41,technician,married,high.school,yes,yes,telephone,aug,mon,212,1,nonexistent,1.4,no,1.0,1.0,0.0
