,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed
21894,40,technician,married,professional.course,yes,no,cellular,aug,thu,258,6,nonexistent,1.4,no
21895,48,blue-collar,married,basic.9y,no,no,cellular,aug,thu,13,14,nonexistent,1.4,no
21896,39,technician,married,university.degree,no,no,cellular,aug,thu,64,2,nonexistent,1.4,no
21897,35,technician,single,university.degree,no,no,cellular,aug,thu,104,1,nonexistent,1.4,no
21898,39,technician,divorced,professional.course,yes,no,cellular,aug,thu,23,17,nonexistent,1.4,no
21899,35,technician,married,university.degree,yes,no,cellular,aug,thu,35,10,nonexistent,1.4,no
21900,53,technician,married,professional.course,yes,no,cellular,aug,thu,158,8,nonexistent,1.4,no
21901,56,blue-collar,married,high.school,yes,no,cellular,aug,thu,69,11,nonexistent,1.4,no
21902,45,admin.,married,university.degree,yes,no,cellular,aug,thu,77,9,nonexistent,1.4,no
21903,45,services,married,professional.course,yes,yes,cellular,aug,thu,65,4,nonexistent,1.4,no
21904,45,technician,divorced,professional.course,no,no,cellular,aug,thu,76,1,nonexistent,1.4,no
21905,52,technician,married,professional.course,yes,no,cellular,aug,thu,31,9,nonexistent,1.4,no
21906,39,technician,divorced,professional.course,yes,no,cellular,aug,thu,97,2,nonexistent,1.4,no
21907,37,technician,married,professional.course,no,no,cellular,aug,thu,140,8,nonexistent,1.4,no
21908,53,self-employed,married,university.degree,no,no,cellular,aug,thu,131,1,nonexistent,1.4,no
21909,53,self-employed,married,university.degree,yes,no,cellular,aug,thu,171,1,nonexistent,1.4,no
21910,60,admin.,married,basic.9y,no,no,cellular,aug,thu,162,1,nonexistent,1.4,no
21911,33,admin.,single,university.degree,yes,no,cellular,aug,thu,289,1,nonexistent,1.4,no
21912,50,management,married,university.degree,yes,no,cellular,aug,thu,77,2,nonexistent,1.4,no
21913,33,technician,single,university.degree,no,no,cellular,aug,thu,68,9,nonexistent,1.4,no
21914,48,technician,married,university.degree,no,no,cellular,aug,thu,42,7,nonexistent,1.4,no
21915,29,admin.,single,university.degree,no,no,cellular,aug,thu,142,4,nonexistent,1.4,no
21916,31,admin.,married,university.degree,yes,yes,cellular,aug,thu,12,5,nonexistent,1.4,no
21917,33,admin.,single,university.degree,no,no,cellular,aug,thu,402,1,nonexistent,1.4,no
21918,29,admin.,single,university.degree,yes,no,cellular,aug,thu,13,11,nonexistent,1.4,no
21919,30,technician,single,high.school,yes,no,cellular,aug,thu,77,12,nonexistent,1.4,no
21920,30,admin.,divorced,university.degree,yes,no,cellular,aug,thu,35,10,nonexistent,1.4,no
21921,53,management,married,university.degree,no,no,cellular,aug,thu,88,4,nonexistent,1.4,no
21922,59,retired,married,university.degree,yes,no,cellular,aug,thu,50,4,nonexistent,1.4,no
21923,37,admin.,married,university.degree,yes,no,cellular,aug,thu,54,5,nonexistent,1.4,no
21924,31,technician,married,professional.course,no,no,cellular,aug,thu,66,10,nonexistent,1.4,no
21925,32,self-employed,married,high.school,yes,no,cellular,aug,thu,29,9,nonexistent,1.4,no
21926,60,admin.,married,basic.9y,yes,no,cellular,aug,thu,259,1,nonexistent,1.4,no
21927,30,admin.,single,university.degree,no,no,cellular,aug,thu,165,2,nonexistent,1.4,no
21928,33,technician,single,professional.course,yes,no,cellular,aug,thu,74,2,nonexistent,1.4,no
21929,33,admin.,single,university.degree,yes,yes,cellular,aug,thu,90,1,nonexistent,1.4,no
21930,33,admin.,single,university.degree,yes,no,telephone,aug,thu,158,1,nonexistent,1.4,no
21931,30,technician,married,professional.course,yes,yes,cellular,aug,thu,22,5,nonexistent,1.4,no
21932,33,admin.,single,university.degree,yes,yes,cellular,aug,thu,44,1,nonexistent,1.4,no
21933,35,services,married,university.degree,yes,no,cellular,aug,thu,122,1,nonexistent,1.4,no
21934,53,technician,married,professional.course,yes,no,cellular,aug,thu,43,1,nonexistent,1.4,no
21935,41,management,married,university.degree,yes,no,cellular,aug,thu,172,1,nonexistent,1.4,no
21936,33,admin.,single,university.degree,yes,no,telephone,aug,thu,46,2,nonexistent,1.4,no
21937,31,admin.,single,university.degree,yes,yes,cellular,aug,thu,140,3,nonexistent,1.4,no
21938,32,admin.,single,university.degree,yes,no,cellular,aug,thu,59,9,nonexistent,1.4,no
21939,35,technician,single,university.degree,no,no,cellular,aug,thu,26,17,nonexistent,1.4,no
21940,59,retired,married,university.degree,yes,no,cellular,aug,thu,77,4,nonexistent,1.4,no
21941,36,admin.,married,university.degree,yes,no,cellular,aug,thu,45,8,nonexistent,1.4,no
21942,30,admin.,divorced,university.degree,no,no,cellular,aug,thu,103,7,nonexistent,1.4,no
21943,49,services,divorced,high.school,yes,no,cellular,aug,thu,99,17,nonexistent,1.4,no
21944,36,admin.,divorced,university.degree,yes,no,cellular,aug,thu,270,10,nonexistent,1.4,no
21945,53,technician,divorced,professional.course,no,yes,cellular,aug,thu,74,8,nonexistent,1.4,no
21946,44,technician,married,university.degree,no,no,cellular,aug,thu,214,2,nonexistent,1.4,no
21947,59,admin.,married,high.school,yes,no,cellular,aug,thu,147,2,nonexistent,1.4,no
21948,44,admin.,married,university.degree,yes,no,cellular,aug,thu,460,4,nonexistent,1.4,no
21949,34,admin.,married,university.degree,yes,no,cellular,aug,thu,114,5,nonexistent,1.4,no
21950,31,admin.,single,university.degree,yes,yes,cellular,aug,thu,95,7,nonexistent,1.4,no
21951,48,blue-collar,married,basic.9y,yes,no,cellular,aug,thu,602,3,nonexistent,1.4,no
21952,30,admin.,married,university.degree,yes,no,cellular,aug,thu,13,23,nonexistent,1.4,no
21953,35,management,married,university.degree,no,no,cellular,aug,thu,9,18,nonexistent,1.4,no
21954,45,admin.,married,high.school,no,no,cellular,aug,thu,52,5,nonexistent,1.4,no
21955,40,technician,married,professional.course,yes,no,cellular,aug,thu,142,8,nonexistent,1.4,no
21956,33,unemployed,single,university.degree,no,no,cellular,aug,thu,126,2,nonexistent,1.4,no
21957,51,blue-collar,married,professional.course,no,yes,cellular,aug,thu,17,5,nonexistent,1.4,no
21958,50,admin.,married,basic.9y,yes,no,cellular,aug,thu,15,5,nonexistent,1.4,no
21959,55,blue-collar,married,basic.4y,yes,yes,cellular,aug,thu,21,4,nonexistent,1.4,no
21960,41,technician,married,high.school,no,no,cellular,aug,thu,8,4,nonexistent,1.4,no
21961,53,self-employed,married,university.degree,yes,yes,telephone,aug,thu,48,2,nonexistent,1.4,no
21962,34,technician,married,professional.course,yes,no,telephone,aug,thu,51,2,nonexistent,1.4,no
21963,32,admin.,single,university.degree,yes,no,cellular,aug,thu,70,6,nonexistent,1.4,no
21964,50,admin.,married,basic.9y,no,no,cellular,aug,thu,23,14,nonexistent,1.4,no
21965,39,technician,single,professional.course,no,no,cellular,aug,thu,199,4,nonexistent,1.4,no
21966,31,admin.,divorced,high.school,no,no,cellular,aug,thu,12,10,nonexistent,1.4,no
21967,35,technician,single,university.degree,yes,yes,telephone,aug,thu,37,4,nonexistent,1.4,no
21968,39,admin.,single,university.degree,yes,yes,cellular,aug,thu,48,8,nonexistent,1.4,no
21969,32,management,single,university.degree,no,no,cellular,aug,thu,159,1,nonexistent,1.4,no
21970,32,management,single,university.degree,yes,no,cellular,aug,thu,245,1,nonexistent,1.4,no
21971,34,admin.,divorced,university.degree,yes,no,cellular,aug,thu,18,14,nonexistent,1.4,no
21972,31,admin.,single,university.degree,yes,no,cellular,aug,thu,189,11,nonexistent,1.4,no
21973,31,admin.,married,university.degree,no,no,cellular,aug,thu,36,5,nonexistent,1.4,no
21974,60,retired,married,high.school,no,no,cellular,aug,thu,56,10,nonexistent,1.4,no
21975,43,admin.,single,university.degree,yes,no,cellular,aug,thu,62,5,nonexistent,1.4,no
21976,45,services,married,professional.course,no,no,telephone,aug,thu,64,18,nonexistent,1.4,no
21977,32,admin.,married,university.degree,no,no,cellular,aug,thu,39,6,nonexistent,1.4,no
21978,45,services,married,professional.course,yes,yes,cellular,aug,thu,133,9,nonexistent,1.4,no
21979,49,services,married,basic.9y,yes,no,cellular,aug,thu,32,2,nonexistent,1.4,no
21980,49,housemaid,married,basic.4y,yes,no,cellular,aug,thu,310,5,nonexistent,1.4,no
21981,51,admin.,divorced,university.degree,yes,no,cellular,aug,thu,24,7,nonexistent,1.4,no
21982,45,services,married,professional.course,yes,no,cellular,aug,thu,125,4,nonexistent,1.4,no
21983,30,admin.,single,university.degree,yes,no,cellular,aug,thu,1109,11,nonexistent,1.4,yes
21984,53,self-employed,married,university.degree,yes,no,telephone,aug,thu,161,3,nonexistent,1.4,no
21985,32,technician,married,university.degree,no,no,cellular,aug,thu,76,11,nonexistent,1.4,no
21986,43,admin.,married,university.degree,yes,no,cellular,aug,thu,24,13,nonexistent,1.4,no
21987,38,technician,divorced,professional.course,no,no,cellular,aug,thu,7,8,nonexistent,1.4,no
21988,32,management,single,university.degree,yes,no,cellular,aug,thu,260,1,nonexistent,1.4,no
21989,35,technician,married,high.school,yes,yes,cellular,aug,thu,136,1,nonexistent,1.4,no
21990,45,admin.,married,university.degree,no,no,telephone,aug,thu,58,3,nonexistent,1.4,no
21991,43,admin.,married,university.degree,yes,no,cellular,aug,thu,433,10,nonexistent,1.4,no
21992,40,technician,divorced,professional.course,yes,no,cellular,aug,thu,247,1,nonexistent,1.4,no
21993,35,technician,married,high.school,no,no,cellular,aug,thu,787,1,nonexistent,1.4,no
21994,33,unemployed,single,university.degree,yes,yes,cellular,aug,thu,201,1,nonexistent,1.4,no
21995,33,unemployed,single,university.degree,yes,no,cellular,aug,thu,89,2,nonexistent,1.4,no
21996,37,technician,single,professional.course,no,no,cellular,aug,thu,19,13,nonexistent,1.4,no
21997,29,admin.,single,university.degree,no,no,cellular,aug,thu,15,9,nonexistent,1.4,no
21998,36,admin.,single,university.degree,yes,no,cellular,aug,thu,55,1,nonexistent,1.4,no
21999,31,technician,married,professional.course,yes,no,cellular,aug,thu,58,1,nonexistent,1.4,no
22000,58,admin.,divorced,university.degree,yes,no,telephone,aug,thu,688,6,nonexistent,1.4,no
22001,50,management,married,university.degree,no,no,cellular,aug,fri,160,6,nonexistent,1.4,no
22002,41,management,married,university.degree,yes,no,cellular,aug,fri,193,1,nonexistent,1.4,no
22003,34,technician,divorced,professional.course,yes,no,cellular,aug,fri,207,1,nonexistent,1.4,no
22004,36,admin.,single,university.degree,yes,no,cellular,aug,fri,106,1,nonexistent,1.4,no
22005,51,admin.,divorced,university.degree,no,no,cellular,aug,fri,80,1,nonexistent,1.4,no
22006,55,admin.,married,basic.9y,yes,no,cellular,aug,fri,42,1,nonexistent,1.4,no
22007,34,technician,married,university.degree,yes,yes,cellular,aug,fri,65,1,nonexistent,1.4,no
22008,51,blue-collar,married,basic.9y,no,no,cellular,aug,fri,70,1,nonexistent,1.4,no
22009,45,admin.,married,high.school,yes,no,cellular,aug,fri,45,8,nonexistent,1.4,no
22010,53,entrepreneur,married,basic.4y,yes,no,cellular,aug,fri,150,1,nonexistent,1.4,no
22011,37,technician,married,professional.course,yes,no,cellular,aug,fri,92,7,nonexistent,1.4,no
22012,41,admin.,married,university.degree,yes,no,cellular,aug,fri,47,13,nonexistent,1.4,no
22013,53,self-employed,married,university.degree,no,no,cellular,aug,fri,59,3,nonexistent,1.4,no
22014,43,admin.,married,university.degree,no,yes,cellular,aug,fri,24,9,nonexistent,1.4,no
22015,31,technician,divorced,university.degree,yes,no,cellular,aug,fri,56,3,nonexistent,1.4,no
22016,35,technician,single,university.degree,yes,no,cellular,aug,fri,105,7,nonexistent,1.4,no
22017,40,self-employed,married,university.degree,no,no,cellular,aug,fri,144,2,nonexistent,1.4,no
22018,48,blue-collar,married,basic.6y,no,no,cellular,aug,fri,85,4,nonexistent,1.4,no
22019,33,technician,single,university.degree,no,no,telephone,aug,fri,57,1,nonexistent,1.4,no
22020,31,technician,single,professional.course,no,no,cellular,aug,fri,71,16,nonexistent,1.4,no
22021,29,admin.,single,university.degree,no,no,cellular,aug,fri,82,7,nonexistent,1.4,no
22022,33,technician,single,university.degree,no,no,cellular,aug,fri,162,1,nonexistent,1.4,no
22023,33,technician,single,university.degree,no,no,cellular,aug,fri,120,1,nonexistent,1.4,no
22024,50,blue-collar,married,basic.4y,yes,no,cellular,aug,fri,73,1,nonexistent,1.4,no
22025,38,management,divorced,university.degree,no,no,telephone,aug,fri,247,1,nonexistent,1.4,no
22026,38,technician,married,professional.course,yes,no,cellular,aug,fri,119,3,nonexistent,1.4,no
22027,29,admin.,single,university.degree,yes,no,cellular,aug,fri,88,4,nonexistent,1.4,no
22028,49,technician,married,high.school,no,no,cellular,aug,fri,114,2,nonexistent,1.4,no
22029,37,technician,single,professional.course,yes,no,cellular,aug,fri,50,2,nonexistent,1.4,no
22030,31,self-employed,married,university.degree,yes,no,cellular,aug,fri,73,1,nonexistent,1.4,no
22031,38,admin.,married,university.degree,yes,yes,cellular,aug,fri,62,1,nonexistent,1.4,no
22032,33,admin.,married,university.degree,yes,no,cellular,aug,fri,24,10,nonexistent,1.4,no
22033,48,admin.,married,university.degree,yes,yes,cellular,aug,fri,21,1,nonexistent,1.4,no
22034,40,technician,married,professional.course,no,no,cellular,aug,fri,168,1,nonexistent,1.4,no
22035,30,admin.,married,university.degree,yes,no,cellular,aug,fri,183,1,nonexistent,1.4,no
22036,31,technician,single,university.degree,no,no,cellular,aug,fri,25,4,nonexistent,1.4,no
22037,45,technician,divorced,professional.course,yes,yes,cellular,aug,fri,83,2,nonexistent,1.4,no
22038,29,technician,single,university.degree,yes,no,cellular,aug,fri,41,1,nonexistent,1.4,no
22039,29,technician,single,university.degree,yes,no,cellular,aug,fri,204,1,nonexistent,1.4,no
22040,48,services,married,basic.6y,no,no,cellular,aug,fri,164,1,nonexistent,1.4,no
22041,51,blue-collar,married,professional.course,no,no,cellular,aug,fri,150,1,nonexistent,1.4,no
22042,40,admin.,divorced,professional.course,yes,yes,cellular,aug,fri,90,4,nonexistent,1.4,no
22043,34,technician,married,university.degree,yes,no,cellular,aug,fri,643,1,nonexistent,1.4,no
22044,48,services,married,basic.6y,yes,no,cellular,aug,fri,131,1,nonexistent,1.4,no
22045,42,admin.,divorced,university.degree,yes,yes,cellular,aug,fri,153,1,nonexistent,1.4,no
22046,42,admin.,divorced,university.degree,yes,no,cellular,aug,fri,40,1,nonexistent,1.4,no
22047,55,admin.,married,university.degree,no,yes,cellular,aug,fri,80,2,nonexistent,1.4,no
22048,29,admin.,single,university.degree,yes,no,cellular,aug,fri,488,1,nonexistent,1.4,no
22049,29,admin.,single,university.degree,yes,no,cellular,aug,fri,214,4,nonexistent,1.4,no
22050,37,technician,married,professional.course,yes,no,cellular,aug,fri,204,1,nonexistent,1.4,no
22051,36,admin.,single,university.degree,no,yes,cellular,aug,fri,69,2,nonexistent,1.4,no
22052,34,technician,married,professional.course,yes,no,cellular,aug,fri,36,1,nonexistent,1.4,no
22053,34,technician,married,professional.course,no,no,cellular,aug,fri,108,1,nonexistent,1.4,no
22054,45,admin.,married,high.school,no,no,cellular,aug,fri,135,1,nonexistent,1.4,no
22055,54,management,married,university.degree,yes,no,cellular,aug,fri,339,1,nonexistent,1.4,no
22056,34,technician,married,professional.course,no,no,cellular,aug,fri,462,1,nonexistent,1.4,no
22057,29,admin.,single,university.degree,no,no,cellular,aug,fri,97,1,nonexistent,1.4,no
22058,59,retired,married,university.degree,yes,no,cellular,aug,fri,28,1,nonexistent,1.4,no
22059,51,services,married,high.school,yes,no,cellular,aug,fri,179,1,nonexistent,1.4,no
22060,38,technician,divorced,professional.course,yes,no,cellular,aug,fri,109,1,nonexistent,1.4,no
22061,45,technician,married,professional.course,yes,no,cellular,aug,fri,139,1,nonexistent,1.4,no
22062,42,admin.,married,university.degree,yes,no,telephone,aug,fri,103,2,nonexistent,1.4,no
22063,43,admin.,single,university.degree,yes,no,cellular,aug,fri,213,2,nonexistent,1.4,no
22064,52,blue-collar,married,basic.9y,no,yes,cellular,aug,fri,112,1,nonexistent,1.4,no
22065,39,technician,divorced,high.school,yes,no,cellular,aug,fri,255,1,nonexistent,1.4,no
22066,53,technician,married,professional.course,no,yes,cellular,aug,fri,225,2,nonexistent,1.4,no
22067,52,admin.,married,high.school,yes,no,cellular,aug,fri,131,1,nonexistent,1.4,no
22068,32,technician,married,university.degree,yes,no,cellular,aug,fri,77,1,nonexistent,1.4,no
22069,51,management,married,university.degree,no,no,cellular,aug,fri,159,1,nonexistent,1.4,no
22070,38,admin.,married,university.degree,no,no,cellular,aug,fri,103,1,nonexistent,1.4,no
22071,49,services,divorced,high.school,yes,no,cellular,aug,fri,156,1,nonexistent,1.4,no
22072,42,admin.,married,university.degree,no,yes,cellular,aug,fri,81,7,nonexistent,1.4,no
22073,52,admin.,married,university.degree,no,no,cellular,aug,fri,94,5,nonexistent,1.4,no
22074,38,admin.,married,university.degree,yes,no,cellular,aug,fri,113,1,nonexistent,1.4,no
22075,33,admin.,married,university.degree,yes,yes,cellular,aug,fri,94,1,nonexistent,1.4,no
22076,58,retired,married,high.school,yes,no,cellular,aug,fri,35,10,nonexistent,1.4,no
22077,33,admin.,married,university.degree,no,no,cellular,aug,fri,96,1,nonexistent,1.4,no
22078,55,retired,married,basic.9y,yes,no,cellular,aug,fri,96,2,nonexistent,1.4,no
22079,38,admin.,married,university.degree,yes,no,cellular,aug,fri,345,1,nonexistent,1.4,no
22080,29,technician,single,professional.course,no,no,cellular,aug,fri,245,1,nonexistent,1.4,no
22081,38,technician,divorced,professional.course,yes,no,cellular,aug,fri,79,2,nonexistent,1.4,no
22082,33,admin.,married,university.degree,yes,yes,cellular,aug,fri,128,1,nonexistent,1.4,no
22083,33,admin.,married,university.degree,no,no,cellular,aug,fri,204,1,nonexistent,1.4,no
22084,33,admin.,married,university.degree,yes,no,cellular,aug,fri,156,1,nonexistent,1.4,no
22085,32,technician,married,university.degree,no,no,cellular,aug,fri,67,2,nonexistent,1.4,no
